STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
04759,극동아파트4동,127.0116845111,37.5435055002,103900004,마을버스
04760,두산아파트109동,127.0167969818,37.5499149882,103900137,마을버스
04761,두산아파트115동,127.0159606783,37.5510558771,103900138,마을버스
04762,금호역,127.0169908982,37.5485492158,103900139,마을버스
04763,금호역.두산상가경비실,127.0166207533,37.5486130124,103900140,마을버스
04764,금호역,127.0164272951,37.5484240169,103900003,마을버스
04765,금호역.3호선,127.0166253219,37.5482942315,103900002,마을버스
04766,화단삼거리,127.0196278194,37.5482189796,103900141,마을버스
04767,두산아파트113동,127.0162396281,37.5507879397,103900001,마을버스
04770,벽산아파트501동앞,127.0254385471,37.5548866966,103900155,마을버스
04771,벽산아파트505동앞,127.0262518161,37.5544010055,103900156,마을버스
04772,벽산아파트111동앞,127.0267897943,37.5530630754,103900157,마을버스
04773,벽산아파트206동앞,127.027267386,37.5521525445,103900158,마을버스
04774,벽산아파트202동앞,127.027346896,37.5514902482,103900159,마을버스
04775,벽산하이피아상가앞,127.0256432644,37.5521961609,103900160,마을버스
04776,우리은행.백범학원터,127.0211246097,37.5482659508,103900161,마을버스
04780,행당푸르지오아파트,127.0340034675,37.556239062,103900162,마을버스
04781,왕십리역,127.036979,37.561097,105000472,일반차로
04782,옥정중학교,127.0113005335,37.5412473905,105000471,일반차로
04783,옥정중학교,127.0109934781,37.5409744546,105000470,일반차로
04784,옥수삼성아파트,127.0148090773,37.5436087758,105000469,일반차로
04785,옥수삼성아파트,127.014614465,37.5437908214,105000468,일반차로
04786,금옥초등학교.금호대우아파트,127.0189290928,37.546474573,105000467,일반차로
04787,금옥초등학교.금호대우아파트,127.018651851,37.5465899573,105000466,일반차로
04788,금호사거리,127.0241852708,37.5479784428,105000465,일반차로
04789,금호사거리,127.0250024528,37.5481765136,105000464,일반차로
04790,힐스테이트서울숲리버아파트,127.0269817622,37.5478769143,105000463,일반차로
04791,금호삼성래미안,127.0275353603,37.5483615758,105000462,일반차로
04792,응봉현대아파트,127.0307014263,37.5497628991,105000461,일반차로
04793,응봉현대아파트,127.0309019007,37.5501304936,105000460,일반차로
04794,응봉주민센터,127.0335211731,37.5534440055,105000459,일반차로
04795,응봉주민센터,127.0336017817,37.5539990568,105000458,일반차로
04800,래미안옥수리버젠아파트상가,127.0157270249,37.5443727865,103900167,마을버스
04801,옥수동주민센터.옥수동성당,127.0140191688,37.5436061689,103900169,마을버스
04802,국민은행,127.0122219232,37.5426971627,103900190,마을버스
04803,국민은행,127.0127560803,37.5427782048,103900191,마을버스
04804,옥수동주민센터.옥수동성당,127.0136716778,37.5432376614,103900192,마을버스
04805,삼성아파트정문,127.015293478,37.5438267793,103900193,마을버스
04807,성동노인종합복지관,127.0414402566,37.5652097737,103900189,마을버스
04808,중앙하이츠아파트,127.0389001215,37.5652526914,103900188,마을버스
04809,민자역사후문,127.0383642631,37.5635492836,103900187,마을버스
04811,금호1가동주민센터,127.0208123009,37.5547282857,103900185,마을버스
04812,금호정형외과,127.0204578591,37.5540867685,103900184,마을버스
04814,금호고등학교앞,127.0233929107,37.5529799549,103900182,마을버스
04815,벽산하이피아상가,127.026001811,37.5519671275,103900181,마을버스
04816,벽산노인정,127.0268504902,37.551058711,103900180,마을버스
04817,벽산아파트107동,127.0274313269,37.5516875417,103900179,마을버스
04818,벽산아파트109동,127.0274448395,37.5526114413,103900178,마을버스
04819,벽산아파트505동,127.0263706309,37.5543216827,103900177,마을버스
04820,벽산아파트501동,127.0255887508,37.5550078999,103900176,마을버스
04821,광희중학교.응봉역,127.035058499,37.5519110306,103900175,마을버스
04822,한신아파트후문,127.0370729773,37.5537403049,103900174,마을버스
04823,한신아파트정문,127.035382546,37.5548347521,103900173,마을버스
04824,민자역사후문,127.0386950898,37.56308291,103900172,마을버스
04825,중앙하이츠아파트,127.0384486598,37.5650542998,103900171,마을버스
04826,삼성래미안아파트,127.0402755817,37.565494021,103900170,마을버스
04827,금북초등학교입구,127.0236161649,37.5556558853,103900196,마을버스
04828,대현산배수지공원앞,127.0220574589,37.5551777057,103900195,마을버스
04829,선영약국,127.0306171809,37.5667721811,103900198,마을버스
04830,텐즈힐아파트101동.115동,127.029279632,37.5669824288,103900197,마을버스
04831,숭신초등학교.도선고등학교앞,127.0271676387,37.5673296859,103900202,마을버스
04832,왕십리도선동주민센터,127.0259157424,37.5677084261,103900201,마을버스
04833,텐즈힐아파트120동.213동앞,127.0260063322,37.56912306,103900200,마을버스
04834,왕십리중앙교회,127.026707232,37.5700015585,103900199,마을버스
04836,청계현대아파트,127.0430256561,37.5701654913,103900211,마을버스
04837,청계장원아파트,127.044748559,37.5693291776,103900208,마을버스
04839,마장2교사거리,127.0454636903,37.5679751585,103900203,마을버스
04840,마장2교사거리,127.0456033009,37.5681827453,103900204,마을버스
04842,청계장원아파트,127.0448455263,37.5693427411,103900207,마을버스
04843,옥수교회,127.016009017,37.5452371461,103900209,마을버스
04844,텐즈힐아파트107동앞,127.0285144783,37.5695685824,103900210,마을버스
04845,응봉동현대아파트,127.0309380064,37.5498619578,103900212,마을버스
04846,논골.대림아파트107동.금호동벽산아파트,127.0249544273,37.5558963995,103900216,마을버스
04847,옥수역5.6번출구.한강버스선착장,127.017002,37.541854,103900217,마을버스
04848,서울숲푸르지오아파트,127.0237432904,37.5450150995,103900219,마을버스
04852,경일중고등학교,127.049131,37.542316,103900251,마을버스
04854,이마트.서울숲힐스테이트아파트,127.052284,37.540121,103900253,마을버스
04855,서울숲코오롱디지털타워2차,127.05399,37.541411,103900254,마을버스
04856,서울경찰청제6기동단,127.054739,37.540076,103900255,마을버스
04857,한라시그마밸리앞,127.05532,37.539647,103900256,마을버스
04858,성수역3번출구,127.057061,37.543842,103900257,마을버스
04859,서울숲코오롱디지털타워2차,127.053848,37.541461,103900258,마을버스
04860,이마트.서울숲힐스테이트아파트,127.05257,37.540528,103900259,마을버스
04861,현대그린아파트,127.049622,37.540523,103900261,마을버스
04862,성수역3번출구,127.0566906693,37.5435598293,103900233,마을버스
04863,경일중고등학교,127.04921,37.542503,103900262,마을버스
04864,한라시그마밸리,127.0551786364,37.5399060735,103900235,마을버스
04865,서울경찰청제6기동단,127.0547711849,37.540228157,103900236,마을버스
04866,서울숲역,127.045146,37.543869,103900263,마을버스
04867,성동구민종합체육센터,127.044515,37.54527,103900264,마을버스
04868,서울숲2번출입구,127.04255,37.543527,103900265,마을버스
04871,서울숲9번출입구,127.03755914,37.5436374894,103900242,마을버스
04872,옥수역4번출구.한강버스선착장,127.0176124993,37.5418118508,103900218,마을버스
04873,성수대교북단교차로,127.0355169956,37.5442958508,103900243,마을버스
04876,마장역,127.0426522462,37.5661140833,103900246,마을버스
04877,마장역,127.0423947542,37.5656474129,103900247,마을버스
04878,옥정초등학교,127.015419565,37.5408892401,103900266,마을버스
04879,e편한세상금호109동,127.0218758358,37.5534825943,103900267,마을버스
04883,왕십리자이아파트107동,127.025641,37.559577,103900268,마을버스
04884,왕십리풍림아이원아파트102동,127.026382,37.559993,103900269,마을버스
04885,금호베스트빌아파트노인정앞,127.025069533,37.5618733218,103900270,마을버스
04887,응봉역.광희중학교,127.0352978775,37.5518786122,103900272,마을버스
04888,대림강변타운아파트A상가,127.0357171978,37.5547901705,103900273,마을버스
04889,리버그린동아아파트정문,127.0375237372,37.5534932401,103900274,마을버스
04890,서울숲리버뷰자이아파트제2주차장,127.0394073408,37.5561652703,103900275,마을버스
04891,서울숲리버뷰자이아파트제2주차장,127.0392797867,37.5557215716,103900276,마을버스
04892,서울숲리버뷰자이아파트제1주차장,127.0388889816,37.5541970798,103900277,마을버스
04893,왕십리로교차로,127.0389354428,37.557719765,103900278,마을버스
04894,왕십리로교차로,127.0391339263,37.5577676066,103900279,마을버스
04895,리버그린동아아파트,127.0382720735,37.553344391,103900280,마을버스
04896,서울숲리버뷰자이아파트제1주차장,127.0392367112,37.5545097441,103000514,일반차로
04897,왕십리역6-1번출구,127.0379129532,37.5607923799,103900281,마을버스
04898,행당동서울숲더샵,127.0397222715,37.5578072325,103900282,마을버스
04899,행당동서울숲더샵,127.0399091167,37.5580008839,103900294,마을버스
04900,서울숲공원,127.042573685,37.5420905951,103000511,일반차로
04901,성수역수제화거리,127.0546184401,37.5451580248,103000512,일반차로
04902,한양대역,127.0432470892,37.5568651503,103000513,일반차로
04904,한양대학교병원본관1층,127.0438016174,37.559459871,103900285,마을버스
04905,한양대학교병원본관1층,127.0435712108,37.5594516108,103900291,마을버스
04906,한양대학교병원응급실,127.0445985625,37.5598124622,103900286,마을버스
04907,한양대학교류마티스병원동관,127.044652417,37.5599701163,103900290,마을버스
04908,한양대학교백남학술정보관,127.0446277378,37.5589963484,103900287,마을버스
04909,한양종합기술연구원.생활과학대학,127.0449123153,37.5590603809,103900289,마을버스
04910,한양대학교생활과학대학,127.0465028779,37.5568034886,103900288,마을버스
04912,한양대학교제2의학관,127.0421309686,37.5593313351,103900284,마을버스
04914,한양대학교정문,127.0421228179,37.5577761117,103900283,마을버스
05001,군자교입구,127.0756461481,37.5587409868,104000001,중앙차로
05002,군자교입구,127.0749002776,37.5587937258,104000002,중앙차로
05003,군자역.용마초등학교,127.082473132,37.5560989145,104000003,중앙차로
05004,군자역.용마초등학교,127.081556441,37.5562698192,104000004,중앙차로
05005,중곡동입구삼거리,127.086550509,37.5544965543,104000005,중앙차로
05006,어린이대공원후문.아차산역,127.0901491873,37.5512084718,104000006,중앙차로
05007,어린이대공원후문.아차산역,127.0892141692,37.5527548961,104000007,중앙차로
05008,중곡동입구삼거리,127.085229,37.554926,104000299,중앙차로
05009,새밭교회,127.0931845435,37.5489834052,104000296,중앙차로
05010,새밭교회,127.0926144514,37.548957926,104000295,중앙차로
05011,광나루역,127.1026490566,37.5457409721,104000298,중앙차로
05012,광나루역,127.1037600333,37.5451588569,104000297,중앙차로
05101,군자교,127.0752029849,37.561532857,104000008,일반차로
05102,군자교,127.0752287457,37.5623861756,104000009,일반차로
05103,천주교서울대교구홍병철관,127.0773349708,37.5589508735,104000010,일반차로
05104,천주교서울대교구홍병철관,127.0776318627,37.559086619,104000011,일반차로
05105,중곡1동주민센터입구,127.0783835194,37.5605224214,104000012,일반차로
05106,중곡1동주민센터입구,127.078403699,37.5608783017,104000013,일반차로
05107,중곡1동사거리,127.0794725244,37.5624536807,104000014,일반차로
05108,중곡1동사거리,127.0792818001,37.5624813464,104000015,일반차로
05109,중마초등학교.중곡제일골목시장앞,127.0808443646,37.5649806937,104000016,일반차로
05111,용마사거리,127.0818720972,37.5622907455,104000018,일반차로
05112,중곡2동주민센터앞,127.0808552636,37.5598837254,104000019,일반차로
